Lat,Lon
40.7569,-73.9741
40.7251,-73.9921
40.7602,-73.9826
40.7785,-73.9574
40.8056,-74.3923
40.7526,-73.9684
40.7682,-73.862
40.7739,-73.8728
40.7449,-73.9888
40.7605,-73.9602
40.7729,-73.9542
40.7821,-73.96
40.7381,-74.0093
40.7191,-74.0071
40.7507,-73.986
40.7466,-73.9975
40.7611,-73.9239
40.7211,-74.0003
40.7675,-73.9706
40.6465,-73.7897
40.7578,-73.969
40.7229,-74.008
40.7308,-73.8714
40.7714,-73.9651
40.7472,-73.9857
40.762,-73.9789
40.7567,-74.0014
40.7572,-73.9741
40.6705,-73.9874
40.7148,-74.0361
40.7212,-74.0018
40.7235,-74.0016
40.765,-73.9878
40.771,-73.8661
40.7619,-73.9899
40.7364,-73.9795
40.7423,-73.9975
40.7566,-73.9903
40.6832,-73.9792
40.7638,-73.9857
40.7821,-73.96
40.7079,-74.0143
40.7488,-74.0033
40.7593,-73.9732
40.7059,-74.013
40.7692,-73.9828
40.7432,-74.0293
40.7706,-73.9564
40.7496,-73.9932
40.7261,-73.9926
40.7633,-73.9808
40.7252,-74.0076
40.7365,-73.9893
40.8094,-73.9644
40.774,-73.8727
40.7347,-74.0097
40.7638,-73.9758
40.6718,-73.8971
40.7351,-73.9914
40.74,-74.0057
40.7542,-74.025
40.7756,-73.9829
40.7191,-74.0051
40.6416,-73.7877
40.7741,-73.8723
40.7395,-73.9826
40.73,-73.9923
40.7212,-74.0015
40.6924,-73.9854
40.7491,-74.0038
40.7747,-73.983
40.7748,-73.9627
40.7568,-73.9827
40.74,-74.0079
40.7753,-73.9598
40.7185,-73.9949
40.6945,-73.9242
40.7709,-73.8659
40.7325,-73.9984
40.7168,-74.0331
40.8054,-73.995
40.8716,-73.8841
40.8057,-73.8726
40.7436,-74.0069
40.7406,-74.0087
40.758,-73.9691
40.7634,-73.9696
40.7543,-73.977
40.7834,-73.9789
40.7595,-73.9737
40.7642,-73.9921
40.76,-73.9849
40.7585,-73.9693
40.7553,-73.9737
40.7849,-73.9496
40.7787,-73.9558
40.7794,-73.9574
40.754,-73.9858
40.7516,-73.9909
40.6448,-73.7826
40.6796,-73.9609
40.7184,-74.0108
40.7259,-74.0076
40.7641,-73.9763
40.7213,-74.0003
40.7566,-74.0016
40.7541,-73.9826
40.7432,-73.9784
40.7535,-73.9872
40.7685,-73.8624
40.6862,-73.9908
40.6834,-73.9899
40.7279,-73.9792
40.7259,-73.9974
40.7337,-73.9944
40.6552,-74.0103
40.7119,-73.9235
40.7137,-73.999
40.7583,-73.9747
40.7589,-73.9704
40.7261,-73.9962
40.7393,-74.0276
40.7628,-73.9749
40.7627,-73.9634
40.7478,-74.0045
40.7215,-74.0011
40.7092,-74.0163
40.723,-73.9959
40.739,-73.9991
40.7523,-73.9771
40.7621,-73.9825
40.7889,-73.9779
40.8061,-73.9875
40.748,-73.9849
40.7234,-74.0018
40.6484,-73.783
40.7075,-74.007
40.7395,-74.0331
40.7234,-73.9938
40.7794,-73.953
40.7262,-73.9932
40.7658,-73.9907
40.7569,-73.9771
40.7592,-74.0029
40.7282,-73.9885
40.7395,-74.0425
40.7521,-73.9756
40.7335,-73.8643
40.7639,-73.9752
40.7284,-73.9998
40.7475,-73.9439
40.7241,-74.0094
40.7314,-73.9885
40.7249,-73.9955
40.7739,-73.8715
40.7467,-73.9437
40.763,-73.9802
40.6416,-73.7889
40.739,-73.9851
40.7597,-73.8317
40.7739,-73.9599
40.7285,-74.0042
40.765,-73.9747
40.733,-74.0068
40.6912,-73.9924
40.7485,-74.0018
40.6737,-74.0097
40.7875,-73.9677
40.6486,-73.783
40.7585,-73.9834
40.7717,-73.9647
40.7615,-73.9744
40.7435,-73.9839
40.7822,-73.9762
40.7415,-73.9873
40.7379,-73.9836
40.7365,-73.9988
40.7547,-73.9842
40.7611,-73.982
40.7676,-73.9823
40.779,-73.9502
40.7495,-73.9873
40.7561,-73.9707
40.7344,-74.0026
40.7551,-73.971
40.7517,-73.9822
40.7523,-73.978
40.7638,-73.9937
40.7382,-73.9888
40.7642,-73.9829
40.7647,-73.9663
40.7545,-73.991
40.7159,-74.0048
40.7828,-73.9476
40.7456,-73.9798
40.7856,-74.0165
40.7743,-73.9457
40.737,-73.992
40.7628,-73.9831
40.7357,-73.9976
40.8437,-73.9428
40.692,-74.1813
40.7399,-73.9896
40.7385,-73.9937
40.7275,-73.9919
40.7391,-73.9817
40.7168,-73.9622
40.7589,-73.9602
40.7524,-73.9932
40.7183,-73.9893
40.7424,-73.9847
40.782,-73.9813
40.7501,-73.9735
40.749,-73.9922
40.7537,-73.9807
40.7577,-73.982
40.7796,-73.9475
40.7189,-74.0064
40.7342,-73.9894
40.8116,-73.9448
40.7773,-73.9491
40.7265,-74.0483
40.7657,-73.9688
40.9238,-74.0711
40.7511,-74.0042
40.7602,-74.0023
40.6908,-74.1781
40.7565,-73.9684
40.6888,-73.9876
40.7716,-73.9826
40.7177,-73.9981
40.7051,-73.931
40.7549,-73.9798
40.7339,-73.9949
40.6921,-74.1776
40.7413,-74.002
40.7475,-73.9412
40.7671,-73.9836
40.7145,-73.8317
40.7204,-74.0048
40.7646,-73.9805
40.7686,-73.996
40.7402,-74.0035
40.7237,-74.0036
40.7246,-73.9915
40.7275,-73.9886
40.7512,-73.9742
40.7326,-73.9901
40.7596,-73.9945
40.7438,-73.9739
40.7658,-73.9827
40.7625,-73.9897
40.7534,-73.9748
40.7639,-73.9707
40.7323,-73.988
40.757,-74.0012
40.6952,-74.1774
40.7579,-73.9728
40.7428,-73.9948
40.7122,-73.9462
40.7263,-73.9962
40.7249,-74.0093
40.7547,-73.9754
40.7741,-73.8722
40.8187,-73.9576
40.7732,-73.9903
40.7959,-73.9727
40.7614,-73.97
40.7684,-73.9635
40.7805,-73.982
40.7527,-73.9725
40.7199,-74.0051
40.7528,-73.9863
40.7753,-73.9893
40.7031,-73.9853
40.7454,-73.9846
40.7476,-73.983
40.7328,-73.9836
40.7605,-73.9819
40.7449,-73.9914
40.7236,-74.0108
40.7354,-73.9857
40.7574,-73.9737
40.7498,-73.7758
40.6467,-73.7894
40.7342,-73.9888
40.7772,-73.9753
40.7583,-73.9816
40.7644,-73.9637
40.7832,-73.9486
40.7642,-73.9701
40.7446,-73.981
40.6449,-73.782
40.6647,-73.9788
40.7672,-73.9683
40.7408,-74.0018
40.7266,-73.999
40.6636,-73.9583
40.7333,-74.0043
40.9367,-74.0324
40.7322,-74.0354
40.6484,-73.783
40.7408,-73.9822
40.7789,-73.9618
40.7358,-74.0066
40.7471,-73.9933
40.7426,-73.9863
40.726,-73.9918
40.6914,-73.9843
40.7752,-73.9635
40.7752,-73.9635
40.7443,-73.9918
40.7182,-74.0146
40.7215,-74.0064
40.7486,-73.9926
40.7641,-73.9692
40.7587,-73.9708
40.7878,-73.9789
40.7617,-73.975
40.6991,-73.995
40.7589,-73.9879
40.758,-73.9844
40.7624,-73.9768
40.774,-73.8728
40.7894,-73.971
40.7276,-74.0072
40.7581,-73.9815
40.7641,-73.9787
40.7197,-74.0007
40.7045,-74.0072
40.8005,-74.2424
40.757,-73.9741
40.7504,-73.9941
40.7547,-73.966
40.7713,-73.9267
40.7441,-73.9839
40.7266,-74.0022
40.7501,-73.977
40.7141,-74.0094
40.7233,-73.9912
40.7163,-74.0109
40.7417,-73.9917
40.7538,-73.9785
40.7251,-74.2661
40.7134,-74.015
40.7471,-73.9871
40.7616,-73.9754
40.7354,-73.9967
40.722,-74.0094
40.7691,-73.9611
40.7087,-74.0092
40.7652,-73.9693
40.7601,-73.9697
40.7136,-74.0415
40.7728,-73.9642
40.7605,-73.9717
40.7758,-73.9874
40.7635,-73.9734
40.7307,-74.0044
40.7395,-74.0041
40.768,-73.9191
40.7376,-73.9995
40.7383,-74.0096
40.7126,-73.985
40.7698,-73.9629
40.6466,-73.7904
40.7668,-73.9536
40.7517,-73.9822
40.8084,-73.9392
40.7261,-73.9918
40.723,-73.9503
40.7217,-74.0002
40.7268,-73.9869
40.7575,-73.9718
40.7452,-73.9756
40.7255,-73.9488
40.7333,-73.99
40.7824,-73.9846
40.7496,-73.9921
40.7554,-73.9726
40.7952,-73.9621
40.7334,-73.9932
40.7354,-74.0095
40.7745,-73.9639
40.7549,-74.0062
40.8555,-73.931
40.748,-74.0068
40.7752,-73.9635
40.7189,-74.0087
40.7509,-73.9942
40.7435,-73.9834
40.7476,-73.9826
40.7629,-73.9695
40.7758,-73.9624
40.765,-73.9685
40.7654,-73.9829
40.7271,-74.0343
40.7594,-73.9701
40.7263,-73.993
40.7547,-73.9835
40.7381,-73.99
40.7396,-73.9826
40.7228,-73.9945
40.7698,-73.9587
40.6929,-73.9886
40.7322,-73.9925
40.7536,-73.9767
40.7684,-73.97
40.7472,-73.9863
40.7177,-74.0475
40.7428,-73.9863
40.7604,-73.9857
40.7723,-73.9631
40.7598,-73.9741
40.7681,-73.9605
40.7138,-74.009
40.7703,-73.9579
40.7294,-73.99
40.7574,-73.9762
40.7404,-73.9881
40.7281,-74.0024
40.7372,-74.0015
40.747,-73.9966
40.7632,-73.9735
40.7641,-73.9739
40.7525,-73.9795
40.763,-73.966
40.7577,-73.9846
40.749,-73.9923
40.7301,-74.0006
40.7488,-73.976
40.7618,-73.9677
40.6393,-73.966
40.7149,-74.0067
40.6867,-73.9863
40.7798,-73.9503
40.7466,-74.0097
40.7604,-73.9702
40.7334,-74.0093
40.7554,-74.0316
40.7397,-74.0064
40.7348,-73.9997
40.7195,-74.0324
40.7413,-73.9784
40.7392,-73.9882
40.7288,-74.0026
40.7753,-73.9627
40.6462,-73.7768
40.7599,-73.9751
40.7768,-73.9508
40.755,-73.9716
40.7849,-73.9793
40.7512,-73.9804
40.7586,-73.9731
40.7251,-74.0047
40.7403,-73.9957
40.7634,-73.9886
40.7694,-73.9922
40.7581,-73.9837
40.8564,-74.0699
40.7274,-73.9922
40.7257,-74.0008
40.7274,-73.9811
40.7566,-73.9975
40.7142,-73.9653
40.7443,-74.0017
40.7334,-73.9935
40.7705,-73.8654
40.7548,-73.9831
40.76,-73.9717
40.7503,-73.985
40.7216,-74.0012
40.7637,-73.9695
40.7369,-73.9936
40.7106,-73.9658
40.7051,-74.0071
40.8081,-73.9643
40.759,-73.9943
40.7414,-73.995
40.7125,-74.0092
40.7643,-73.9958
40.7152,-74.0464
40.7497,-73.9951
40.7412,-74.0081
40.6958,-73.9835
40.7049,-74.0133
40.7294,-73.9779
40.7587,-73.9795
40.8303,-73.9206
40.7257,-73.9977
40.7146,-73.9374
40.7553,-73.9731
40.7881,-74.0433
40.7465,-73.9842
40.7572,-73.9624
40.767,-73.9682
40.7491,-74.0282
40.7571,-73.9877
40.7624,-73.9789
40.7458,-73.9937
40.7555,-73.9732
40.7604,-73.9831
40.8538,-73.8725
40.7378,-74.0084
40.767,-73.9583
40.7439,-73.9838
40.764,-73.9738
40.7639,-73.976
40.7236,-74.0096
40.7578,-73.9716
40.7089,-73.9427
40.7181,-74.0149
40.8062,-73.9653
40.6465,-73.7898
40.7648,-73.9726
40.7499,-73.9741
40.7413,-73.9791
40.7744,-73.9639
40.7646,-73.9778
40.7283,-73.9995
40.7746,-73.9635
40.6816,-73.9769
40.7333,-74.0051
40.7685,-73.987
40.7592,-73.9786
40.7464,-73.9716
40.7621,-73.9857
40.7407,-74.0056
40.7397,-74.0062
40.7273,-74.0071
40.7151,-74.0427
40.7533,-73.9664
40.727,-74.0319
40.8299,-73.9499
40.7198,-74.0068
40.7646,-73.9896
40.7371,-74.0373
40.769,-73.9813
40.7698,-73.8643
40.6464,-73.7901
40.743,-74.0301
40.7462,-73.9909
40.7061,-73.9524
40.7291,-73.9923
40.7078,-73.947
40.7275,-74.0076
40.7536,-73.9836
40.7313,-73.9905
40.7604,-73.9831
40.7386,-74.0055
40.7113,-74.0173
40.716,-73.8808
40.7333,-73.9931
40.777,-73.9593
40.7572,-73.963
40.8736,-74.0628
40.7577,-73.9656
40.7617,-73.9663
40.7294,-74.0016
40.6586,-73.934
40.7377,-73.9924
40.7676,-73.9807
40.7804,-73.9872
40.8089,-73.9646
40.8095,-73.9644
40.7449,-73.9839
40.7605,-73.9702
40.7209,-74.003
40.7427,-73.9967
40.7634,-73.9965
40.7732,-73.9547
40.7215,-73.999
40.7644,-73.9595
40.7689,-73.9336
40.7446,-74.0024
40.7746,-73.9822
40.7228,-73.9896
40.7619,-73.9665
40.7216,-73.9977
40.7554,-73.9874
40.734,-74.0001
40.725,-74.0358
40.7058,-74.01
40.7517,-74.005
40.7515,-73.9802
40.7187,-73.9853
40.7828,-73.9798
40.7595,-73.9792
40.7492,-73.9766
40.7683,-73.8623
40.7499,-74.0054
40.7486,-73.9898
40.7749,-73.9878
40.7396,-73.9891
40.6769,-73.9561
40.7186,-73.9832
40.7599,-73.9841
40.7238,-73.9964
40.7377,-73.9806
40.7114,-73.9678
40.743,-73.9822
40.7025,-73.9888
40.7601,-73.9718
40.7212,-73.9935
40.73,-73.9992
40.7565,-73.9296
40.7413,-74.0021
40.7749,-73.9612
40.8046,-73.9373
40.7348,-74.0443
40.7869,-74.0019
40.7419,-73.9894
40.7516,-73.9873
40.7091,-73.9371
40.7526,-73.9718
40.7405,-74.0085
40.7104,-74.0118
40.7573,-73.9742
40.7064,-74.0178
40.7213,-73.9886
40.7607,-73.9687
40.7514,-73.9751
40.7558,-73.9819
40.7599,-73.9944
40.7411,-74.0286
40.7669,-73.9578
40.7239,-73.997
40.7439,-74.0063
40.7182,-74.015
40.7253,-74.0066
40.7449,-73.9888
40.7661,-73.9188
40.7549,-73.9664
40.743,-73.9932
40.7418,-73.9811
40.7654,-73.9714
40.7162,-73.9881
40.806,-73.9571
40.719,-74.0111
40.7464,-74.032
40.7266,-73.9993
40.7602,-73.9772
40.7635,-73.9712
40.7631,-73.9842
40.733,-73.9912
40.7368,-73.9958
40.7477,-74.0063
40.7452,-73.9887
40.7262,-74.0025
40.7643,-73.969
40.7497,-73.8543
40.7302,-73.9895
40.6466,-73.7897
40.6753,-73.9733
40.7126,-73.9432
40.7223,-73.9867
40.7439,-73.9895
40.741,-73.9229
40.7511,-73.9835
40.7639,-73.9988
40.7589,-73.9728
40.7557,-73.9862
40.7554,-74.0316
40.7349,-73.9773
40.7683,-73.8622
40.7243,-74.0022
40.7567,-73.9722
40.753,-74.0039
40.7454,-73.9794
40.7648,-73.9705
40.6795,-73.9884
40.7645,-73.9752
40.7712,-73.9636
40.7498,-73.9816
40.7273,-74.0069
40.7453,-74.0382
40.7364,-73.9525
40.8211,-73.9377
40.727,-74.0461
40.7569,-73.9894
40.7605,-73.9835
40.7737,-73.9549
40.7896,-73.9662
40.7615,-73.9842
40.7239,-74.0024
40.7638,-73.9772
40.7694,-73.9598
40.645,-73.7818
40.6949,-74.178
40.7576,-73.9848
40.746,-73.9822
40.7502,-73.9923
40.7618,-73.9739
40.7576,-73.9892
40.7612,-73.9868
40.7421,-74.0059
40.7277,-73.9883
40.747,-73.9832
40.7372,-74.0051
40.7628,-73.9655
40.7596,-73.9916
40.7598,-73.984
40.786,-73.9762
40.6849,-73.9816
40.6921,-74.1954
40.7351,-74.0002
40.7356,-73.9924
40.7416,-73.9561
40.7789,-73.9561
40.7315,-73.9969
40.7754,-73.9576
40.7645,-73.9738
40.7137,-74.0154
40.7261,-73.9982
40.719,-74.0048
40.7624,-73.9861
40.681,-73.9752
40.7304,-73.999
40.7507,-73.9703
40.7141,-73.9974
40.7382,-74.0095
40.7514,-74.0064
40.8005,-73.9693
40.7581,-73.9647
40.7249,-74.0094
40.7243,-74.0022
40.7867,-73.9724
40.7463,-74.0398
40.7011,-74.2394
40.7064,-74.0178
40.7283,-74.0071
40.7644,-73.9707
40.7427,-74.038
40.7655,-73.9758
40.7498,-73.9906
40.7172,-74.0082
40.7406,-74.0047
40.745,-74.0017
40.7572,-73.9748
40.7355,-73.9941
40.7557,-73.9724
40.7279,-73.9933
40.7441,-73.9918
40.7591,-73.9727
40.7479,-74.0047
40.6999,-74.069
40.7225,-73.996
40.807,-73.9437
40.7641,-73.9736
40.7448,-74.0334
40.7476,-73.9968
40.7777,-73.9594
40.7138,-74.0061
40.7269,-74.072
40.7649,-73.9717
40.7556,-73.9713
40.7438,-73.9838
40.7156,-74.0043
40.7741,-73.8727
40.7626,-73.9718
40.7525,-73.9842
40.7603,-73.9645
40.7209,-74.0018
40.7527,-73.9875
40.76,-73.9877
40.6877,-74.1823
40.7093,-74.0416
40.7408,-74.0075
40.7732,-73.8855
40.7419,-74.0046
40.7219,-73.9974
40.7251,-74.0014
40.7758,-73.9841
40.7645,-73.9763
40.7707,-73.9591
40.7187,-73.9891
40.7567,-74.0016
40.7554,-74.0316
40.7807,-73.984
40.7623,-73.9023
40.7676,-73.9654
40.7472,-73.973
40.7405,-74.0057
40.7622,-73.9681
40.7735,-73.9599
40.7677,-73.9593
40.7325,-74.0065
40.7592,-73.975
40.7707,-73.8656
40.7233,-73.9985
40.7684,-73.9615
40.749,-74.0029
40.7256,-73.9881
40.748,-73.9815
40.7744,-73.9893
40.7588,-73.9785
40.7614,-73.973
40.7581,-73.9793
40.7313,-74.0101
40.7554,-73.9749
40.7642,-73.971
40.7526,-73.9856
40.7335,-73.9975
40.7903,-73.9715
40.6811,-73.845
40.762,-73.9747
40.7613,-73.9857
40.7589,-73.9742
40.7331,-73.9998
40.7632,-73.9748
40.7572,-73.9698
40.7607,-73.9706
40.6899,-73.9804
40.7622,-73.9788
40.7904,-73.954
40.7637,-73.981
40.7665,-73.9783
40.7271,-74.0063
40.7283,-74.0051
40.7221,-73.9837
40.7624,-73.9743
40.7652,-73.9753
40.7645,-73.9797
40.7568,-74.0014
40.7485,-73.9906
40.8043,-73.9376
40.7398,-74.0389
40.7388,-74.1654
40.7311,-73.9918
40.7523,-73.9753
40.7691,-73.9613
40.7364,-73.9778
40.7606,-73.9869
40.7578,-73.9894
40.7695,-73.8873
40.773,-73.9802
40.7768,-73.9611
40.7151,-74.0464
40.7405,-74.0056
40.7396,-73.991
40.7365,-73.9907
40.6995,-73.9298
40.7371,-73.9887
40.7496,-73.9795
40.7348,-74.165
40.742,-74.0037
40.6947,-74.1779
40.6899,-73.98
40.7569,-73.9823
40.7599,-73.9699
40.7507,-74.0034
40.7524,-73.9754
40.7723,-73.9606
40.769,-73.9861
40.6826,-74.0048
40.7461,-73.9821
40.7469,-73.9723
40.7742,-73.9628
40.7817,-73.9529
40.7282,-73.982
40.7273,-73.992
40.7308,-74.001
40.7318,-74.0012
40.7234,-74.0097
40.6878,-73.997
40.7114,-73.9476
40.7352,-73.994
40.729,-73.9921
40.7035,-74.0107
40.7454,-73.9822
40.7565,-73.9266
40.7639,-73.9765
40.7557,-73.9832
40.7606,-73.982
40.7521,-74.0031
40.7299,-73.9867
40.7657,-73.9801
40.7257,-73.9901
40.7101,-73.9688
40.7617,-73.9793
40.7202,-74.0086
40.7182,-73.9902
40.7617,-73.9614
40.7384,-73.997
40.7153,-74.0156
40.7611,-73.9804
40.7404,-74.0398
40.7794,-73.953
40.7927,-73.9192
40.7406,-74.0078
40.7715,-73.9593
40.7781,-73.9209
40.7442,-73.9918
40.778,-73.9538
40.7612,-74.0011
40.7597,-73.9674
40.646,-73.7768
40.7504,-73.9947
40.7339,-73.9887
40.7504,-73.9788
40.7627,-73.9721
40.7251,-74.0004
40.7578,-73.9692
40.722,-73.9972
40.7586,-73.979
40.7528,-73.9814
40.7423,-74.0044
40.7442,-73.9876
40.7478,-73.975
40.7349,-73.9929
40.6912,-74.1772
40.7396,-74.0018
40.7607,-73.9757
40.7442,-73.9841
40.7333,-73.9955
40.7343,-73.9898
40.6449,-73.7819
40.7256,-74.0066
40.7626,-73.977
40.6418,-73.7882
40.7223,-73.9972
40.771,-73.866
40.6951,-74.1787
40.7757,-73.983
40.774,-73.8726
40.8791,-73.8811
40.7403,-73.996
40.7678,-73.968
40.7753,-73.965
40.7606,-73.97
40.7743,-73.9891
40.7514,-74.0068
40.7401,-73.9921
40.7427,-73.9927
40.7529,-73.9855
40.7684,-73.8624
40.7301,-74.0415
40.7613,-73.9712
40.7327,-73.9995
40.755,-73.9835
40.7076,-74.0058
40.8551,-73.9322
40.717,-74.0327
40.7747,-73.99
40.7556,-73.9835
40.7237,-74.0007
40.7929,-73.9697
40.7733,-73.8856
40.7741,-73.8726
40.7296,-73.9899
40.767,-73.9845
40.7276,-74.0025
40.737,-73.9803
40.7454,-73.9867
40.893,-73.8565
40.7332,-73.9987
40.7747,-73.9901
40.7453,-73.9278
40.6894,-73.9693
40.7159,-74.0166
40.7672,-73.9936
40.7544,-73.9878
40.7364,-74.0059
40.767,-73.9863
40.7406,-74.0055
40.7739,-73.872
40.7427,-73.9996
40.7203,-73.9981
40.7588,-73.9883
40.7291,-73.9842
40.7758,-73.9533
40.6948,-74.1779
40.695,-74.1781
40.7727,-73.9577
40.7611,-73.978
40.7817,-73.9528
40.7429,-73.9892
40.7593,-73.9945
40.7534,-73.9776
40.6718,-73.9636
40.7181,-74.0418
40.6955,-74.1779
40.6915,-73.9844
40.6466,-73.79
40.7541,-73.9764
40.7228,-74.0047
40.7223,-73.9961
40.7402,-74.3188
40.7463,-73.9912
40.7605,-73.972
40.7237,-73.9823
40.8372,-73.9703
40.7846,-73.9561
40.7248,-73.9823
40.749,-73.9733
40.7587,-73.9739
40.7754,-73.9649
40.7631,-73.977
40.7398,-73.9815
