Lat,Lon
40.781,-73.9593
40.7589,-74.0282
40.6878,-74.1819
40.6952,-73.9926
40.7649,-73.9766
40.7609,-73.9688
40.7264,-74.0023
40.7521,-74.0029
40.741,-73.9899
40.7848,-73.9759
40.8897,-73.903
40.7246,-73.9816
40.7654,-73.9548
40.7113,-73.9513
40.7684,-73.9823
40.6951,-74.1773
40.7397,-73.9874
40.773,-73.9623
40.7467,-73.9193
40.6885,-74.1795
40.7201,-73.9999
40.7611,-73.978
40.77,-73.9915
40.7626,-73.9717
40.7349,-73.9932
40.7622,-73.9754
40.7364,-74.0037
40.7163,-73.9508
40.7562,-73.9748
40.7215,-74.0096
40.7307,-73.9851
40.7456,-73.9837
40.7282,-73.9994
40.7627,-73.9714
40.7642,-73.9829
40.7643,-73.9787
40.7623,-73.9262
40.7833,-74.2425
40.7938,-73.973
40.7649,-73.9772
40.7738,-73.8714
40.7636,-73.9762
40.7648,-73.9587
40.752,-73.9989
40.7356,-73.9886
40.9071,-73.9101
40.7561,-73.9703
40.7135,-73.9878
40.7564,-73.9763
40.7905,-73.9681
40.774,-73.8725
40.7695,-73.9962
40.7379,-73.9839
40.7162,-74.0131
40.759,-73.9895
40.768,-73.959
40.7539,-73.9858
40.7162,-74.0341
40.6927,-73.9371
40.7075,-73.9294
40.766,-73.9718
40.7402,-73.9886
40.7641,-73.9823
40.7739,-73.8715
40.7601,-73.9651
40.7224,-74.0047
40.7586,-73.9832
40.7181,-74.0517
40.6953,-74.1783
40.7461,-73.9723
40.7738,-73.9801
40.7441,-73.9877
40.7717,-73.9614
40.7605,-73.9699
40.7376,-73.9964
40.7147,-73.9911
40.7819,-73.9572
40.7445,-73.9884
40.7389,-74.0088
40.766,-73.991
40.8122,-73.9616
40.7353,-73.9856
40.7706,-73.8671
40.7359,-73.9912
40.6889,-73.9859
40.7227,-73.9982
40.7281,-74.0073
40.7501,-73.972
40.7393,-74.028
40.7342,-74.0047
40.7376,-73.9967
40.7497,-73.9117
40.7732,-73.9527
40.7359,-74.0388
40.6744,-73.9668
40.7716,-74.2131
40.7214,-73.9936
40.5734,-73.9938
40.7739,-73.8726
40.7719,-73.9674
40.7291,-74.0011
40.817,-73.9389
40.7214,-74.0035
40.7601,-73.973
40.7731,-73.8855
40.7618,-73.9683
40.7486,-74.0054
40.733,-73.9936
40.7201,-74.0109
40.745,-74.0305
40.7435,-74.0071
40.7773,-73.9783
40.7126,-74.0338
40.6466,-73.7896
40.7581,-73.9816
40.786,-73.9531
40.7452,-73.9948
40.7566,-73.9688
40.7527,-73.9874
40.7583,-73.9728
40.7463,-73.993
40.7359,-73.991
40.7538,-73.9818
40.6483,-73.7825
40.7688,-73.9656
40.757,-73.9699
40.7326,-73.9962
40.7554,-73.975
40.7377,-73.9928
40.7286,-74.0026
40.72,-74.0429
40.8022,-73.9568
40.7865,-73.9793
40.7514,-73.9876
40.7262,-74.0005
40.7406,-74.0052
40.7452,-73.977
40.7354,-73.9941
40.7322,-73.9866
40.7389,-73.9733
40.7696,-73.9603
40.7434,-74.0073
40.7218,-73.9874
40.7614,-73.9868
41.0554,-73.5406
40.7574,-73.9731
40.7188,-74.001
40.7647,-73.9769
40.7745,-73.958
40.7356,-74.0078
40.6419,-73.7885
40.7333,-73.9998
40.7751,-73.9818
40.757,-73.9818
40.7537,-73.9807
40.6892,-73.9851
40.7738,-73.8751
40.774,-73.8727
40.7583,-73.9747
40.7737,-73.9485
40.7523,-73.9754
40.7341,-73.9996
40.7334,-74.0044
40.7461,-73.9941
40.7273,-73.9862
40.7544,-73.9692
40.6743,-73.9661
40.754,-73.9848
40.7291,-73.9981
40.7171,-73.9904
40.7594,-73.989
40.7558,-73.9701
40.7595,-73.9734
40.7467,-73.941
40.7422,-73.985
40.7144,-74.0126
40.7615,-74.0001
40.7324,-73.9962
40.7411,-73.9929
40.7108,-73.9564
40.7505,-73.9772
40.7235,-74.0106
40.7214,-73.9868
40.7301,-73.9835
40.7743,-73.9584
40.7644,-73.9824
40.7144,-73.998
40.6422,-73.7883
40.754,-73.9805
40.7473,-74.0012
40.7629,-73.9783
40.7246,-73.9544
40.7619,-73.9746
40.7304,-74.0047
40.7154,-73.9916
40.7274,-73.981
40.7233,-73.9395
40.7207,-73.9852
40.733,-73.9824
40.7824,-73.9765
40.7852,-74.022
40.8457,-73.8589
40.7111,-74.0056
40.6914,-73.9595
40.7221,-74.009
40.7526,-74.0377
40.7245,-73.9817
40.767,-73.9836
40.7788,-73.9481
40.7561,-73.9283
40.7059,-74.0167
40.7335,-73.9801
40.7657,-73.969
40.7659,-73.9809
40.7593,-73.9731
40.7096,-74.0114
40.7726,-73.9454
40.771,-73.964
40.7214,-74.0022
40.7112,-74.0061
40.7348,-74.0015
40.7419,-73.9852
40.7484,-74.0054
40.7007,-73.9877
40.7553,-73.9755
40.7561,-73.9888
40.6466,-73.7909
40.7641,-73.9788
40.7669,-73.9595
40.8014,-73.966
40.774,-73.8726
40.7422,-73.9848
40.6949,-74.1772
40.7915,-73.9533
40.7907,-73.9654
40.7593,-73.9767
40.7435,-74.0073
40.7425,-73.9931
40.7349,-74.0084
40.7567,-73.9674
40.7502,-74.0025
40.7502,-74.029
40.7847,-73.9707
40.7456,-73.9946
40.7501,-73.9937
40.7136,-73.9569
40.7747,-73.957
40.6887,-73.8083
40.7078,-74.0078
40.7217,-73.9988
40.7482,-73.9768
40.774,-73.8729
40.7854,-73.9796
40.8022,-73.957
40.7604,-73.9875
40.7376,-74.0071
40.7366,-74.0052
40.7547,-73.9738
40.7335,-74.0064
40.7126,-73.9569
40.7426,-73.9847
40.7141,-74.0119
40.7028,-74.0145
40.7761,-73.9644
40.7547,-73.9776
40.7507,-73.9956
40.7515,-73.9781
40.7557,-73.9735
40.7658,-73.9179
40.7767,-73.9531
40.7382,-74.0033
40.773,-73.9645
40.7498,-73.9898
40.7394,-73.9997
40.7195,-74.0123
40.7534,-73.9847
40.7121,-74.0081
40.731,-73.9933
40.7691,-73.9689
40.6466,-73.7893
40.7616,-73.9793
40.7349,-73.9772
40.7824,-73.9466
40.7458,-73.9918
40.7439,-74.0084
40.7594,-73.965
40.7131,-74.0118
40.7423,-74.0043
40.7445,-73.9803
40.7385,-73.9855
40.7356,-74.0031
40.7553,-73.9651
40.7547,-73.9778
40.7794,-73.9492
40.7301,-74.0084
40.6415,-73.7888
40.7643,-73.9772
40.7552,-73.981
40.7364,-74.0424
40.7327,-73.9913
40.7565,-73.9646
40.7258,-74.0054
40.782,-73.9809
40.7528,-74.0048
40.7539,-73.9894
40.7284,-74.0019
40.7104,-73.9648
40.7537,-73.9934
40.789,-73.9743
40.7519,-73.9811
40.7521,-73.9946
40.7569,-73.9988
40.7249,-74.0078
40.7474,-73.9725
40.7191,-74.0049
40.7679,-73.9677
40.721,-74.0015
40.7734,-73.9552
40.7728,-73.9637
40.7362,-73.9364
40.7088,-74.0133
40.725,-73.997
40.7089,-74.009
40.7614,-73.973
40.759,-73.9711
40.7067,-74.0092
40.7174,-74.0075
40.7948,-73.9701
40.7676,-73.9809
40.7564,-73.9843
40.856,-73.978
40.762,-73.972
40.7802,-73.9555
40.7527,-73.9793
40.7692,-73.9692
40.7711,-73.9661
40.7744,-73.872
40.7528,-73.9328
40.7348,-73.9998
40.6464,-73.9602
40.7522,-73.9753
40.7184,-74.0051
40.7532,-73.9872
40.7323,-73.9801
40.753,-73.9788
40.7651,-73.9618
40.6949,-74.1781
40.7616,-73.9825
40.7729,-73.9798
40.7567,-74.0014
40.7701,-73.9574
40.7739,-73.9791
40.767,-73.9791
40.7518,-73.9822
40.7575,-74.0009
40.7377,-74.002
40.7747,-73.9901
40.7079,-74.0041
40.7399,-73.9986
40.7259,-73.9413
40.7546,-73.988
40.745,-73.9765
40.7735,-73.9476
40.7256,-74.006
40.7281,-73.9882
40.7516,-73.9902
40.7663,-73.9681
40.7422,-74.0046
40.7266,-73.9958
40.749,-73.9763
40.7532,-73.9871
40.7949,-73.9734
40.7544,-73.9907
40.7611,-73.9794
40.7538,-73.9722
40.7139,-74.0088
40.7234,-73.9883
40.7903,-73.979
40.7258,-74.0039
40.7845,-73.9561
40.7156,-74.0063
40.774,-73.8727
40.7275,-74.0032
40.7143,-74.0151
40.7086,-74.0173
40.6949,-74.1781
40.7295,-73.9897
40.7659,-73.9545
40.764,-73.9767
40.7609,-73.9983
40.7815,-73.9526
40.7627,-73.9655
40.7614,-73.9691
40.7639,-73.9886
40.7553,-73.9771
40.7697,-73.9807
40.7526,-73.9941
40.695,-74.1784
40.7668,-73.9781
40.7536,-73.9887
40.7546,-73.9718
40.7262,-73.9986
40.7073,-74.0014
40.7629,-73.9246
40.7608,-73.9782
40.6877,-73.9376
40.7641,-73.9706
40.6957,-73.9872
40.6806,-73.9839
40.7427,-74.0078
40.7403,-73.9902
40.7558,-73.9748
40.7423,-74.0043
40.7705,-73.8653
40.727,-73.9998
40.7465,-73.9976
40.7537,-73.9784
40.7922,-73.9697
40.7769,-73.9615
40.7654,-73.9583
40.7143,-73.9879
40.7614,-74.0019
40.6469,-73.7901
40.7689,-73.9591
40.7743,-73.8732
40.7586,-73.9725
40.7368,-73.9888
40.7552,-73.9848
40.7449,-73.9346
40.7385,-73.9899
40.7287,-74.0069
40.7603,-73.9772
40.7413,-74.005
40.7578,-73.9819
40.7092,-74.0143
40.723,-73.9101
40.7306,-73.9924
40.7626,-73.9657
40.7499,-73.9725
40.7269,-73.9856
40.7386,-74.0305
40.7278,-73.9838
40.7707,-73.9476
40.7569,-73.9786
40.6294,-73.9995
40.7638,-73.9752
40.7581,-73.9683
40.7434,-74.0074
40.784,-73.9567
40.7471,-73.9969
40.7356,-74.0085
40.6686,-73.9934
40.7219,-73.9835
40.7534,-73.9811
40.7339,-74.001
40.7521,-74.0031
40.7543,-73.9828
40.7259,-73.9998
40.729,-73.9982
40.6852,-73.9593
40.7743,-73.8725
40.7343,-74.0025
40.7069,-74.0048
40.7601,-73.9613
40.7587,-73.9749
40.7172,-74.0106
40.7357,-73.9968
40.7514,-73.9777
40.7579,-73.9729
40.7655,-73.9526
40.7168,-74.0023
40.7487,-73.9832
40.759,-73.9725
40.7728,-73.9476
40.7988,-74.0658
40.7834,-73.9791
40.7453,-73.9948
40.7447,-73.9915
40.716,-73.9798
40.7648,-73.9802
40.7439,-73.9911
40.6808,-73.9945
40.7472,-73.9911
40.7654,-73.9659
40.7614,-73.9747
40.723,-74.0104
40.7613,-73.9877
40.6912,-73.9211
40.7375,-74.0017
40.7519,-73.9948
40.8323,-73.9257
40.7022,-73.9828
40.7412,-74.0059
40.758,-73.9704
40.7782,-73.9629
40.7713,-73.9896
40.6464,-73.7903
40.7439,-74.001
40.7714,-73.9822
40.7861,-73.9799
40.7606,-73.9742
40.7506,-73.9772
40.7492,-73.974
40.7795,-73.9614
40.7524,-73.9933
40.7571,-73.972
40.7589,-73.9747
40.6484,-73.7847
40.8054,-73.9459
40.6445,-73.7832
40.7471,-73.9934
40.9595,-74.0347
40.7421,-73.9869
40.778,-73.9886
40.7385,-73.9939
40.7831,-73.9782
40.7441,-73.9742
40.7352,-74.006
40.754,-73.9742
40.6164,-73.9523
40.7687,-73.8627
40.7779,-73.9555
40.7582,-74.0005
40.7357,-74.0006
40.7645,-73.9689
40.7775,-73.9822
40.7151,-74.002
40.765,-73.9631
40.7171,-74.0047
40.7676,-73.9909
40.7361,-73.9858
40.686,-73.9854
40.7301,-74.0004
40.7663,-73.9685
40.7502,-73.9945
40.7742,-73.9549
40.7686,-73.8627
40.8255,-74.0581
40.7383,-74.0282
40.7457,-74.0056
40.724,-73.991
40.6742,-73.9822
40.7289,-74.008
40.7474,-73.9853
40.7272,-73.9796
40.7335,-73.9973
40.7588,-73.9706
40.7639,-73.9978
40.7471,-73.9792
40.7048,-74.0094
40.7662,-73.9604
40.7228,-73.9931
40.7716,-73.9827
40.7641,-73.9826
40.6449,-73.7824
40.7407,-74.0077
40.7799,-73.9608
40.7771,-73.9594
40.7507,-73.9806
40.726,-74.0075
40.7379,-74.0065
40.7531,-73.9781
40.763,-73.9806
40.7464,-73.9857
40.7602,-73.9705
40.7191,-74.0036
40.7687,-73.8674
40.748,-74.0001
40.7435,-74.0073
40.7712,-73.9834
40.7685,-73.8624
40.7802,-73.9813
40.7478,-73.9852
40.7639,-73.9541
40.776,-73.9647
40.6416,-73.7884
40.7577,-73.9894
40.6813,-73.9771
40.7492,-73.9769
40.7688,-73.8624
40.7212,-73.9878
40.6886,-73.9852
40.7113,-74.0001
40.728,-73.988
40.7652,-73.9739
40.7461,-73.9752
40.7628,-73.9894
40.7323,-74.0077
40.8071,-73.9606
40.7764,-73.9765
40.7413,-73.9813
40.7196,-74.0087
40.6978,-73.9965
40.7267,-73.9948
40.7524,-73.9795
40.7676,-73.9684
40.7554,-73.9794
40.7245,-73.9975
40.7709,-73.8659
40.7653,-73.9698
40.7236,-74.0037
40.756,-73.9677
40.6502,-74.0143
40.752,-73.9852
40.7707,-73.8656
40.7253,-74.0036
40.7255,-73.9965
40.7564,-74.0017
40.7506,-73.9953
40.6878,-74.1819
40.6767,-73.9994
40.7572,-73.9669
40.7349,-74.0002
40.7501,-74.0025
40.7261,-73.9918
40.7242,-73.9967
40.7498,-73.9922
40.6913,-73.9596
40.7643,-73.9688
40.7081,-74.0045
40.7695,-73.9226
40.7432,-74.0076
40.7812,-73.9462
40.7749,-73.9606
40.781,-73.9492
40.7467,-73.9795
40.7167,-73.9647
40.7809,-73.9489
40.751,-73.9826
40.7394,-74.0016
40.7616,-74.0003
40.7585,-73.9639
40.7354,-73.9863
40.734,-73.9909
40.7063,-74.0089
40.7627,-73.9777
40.733,-73.9961
40.6655,-73.9827
40.7407,-74.0045
40.7554,-73.9713
40.7047,-74.0118
40.7743,-73.9871
40.7788,-73.9822
40.7414,-73.9987
40.7092,-74.0163
40.7876,-74.0051
40.7398,-73.9855
40.7484,-74.002
40.757,-73.9833
40.7593,-73.9809
40.6751,-73.9475
40.7272,-74.0049
40.735,-73.9985
40.7242,-73.9989
40.7584,-74.004
40.7573,-73.9718
40.7874,-74.0773
40.7178,-74.0042
40.7364,-74.036
40.7634,-73.9697
40.7632,-73.9746
40.7186,-73.9966
40.7367,-74.0052
40.7793,-73.9557
40.7406,-74.0357
40.7716,-73.9627
40.7521,-73.9935
40.7163,-74.0045
40.7414,-74.0062
40.7663,-73.9836
40.7273,-74.0048
40.7509,-73.9866
40.7213,-73.9923
40.7222,-74.0105
40.77,-73.9544
40.7701,-73.9624
40.7111,-74.0163
40.7901,-73.9751
40.735,-73.9933
40.7727,-73.9826
40.645,-73.7818
40.7542,-73.9788
40.6487,-73.783
40.7576,-73.9757
40.7337,-74.0017
40.7609,-73.9696
40.7509,-73.9845
40.7708,-73.8656
40.725,-74.0024
40.7711,-73.8653
40.7394,-74.0026
40.801,-73.9689
40.7356,-74.0033
40.7633,-73.9717
40.7737,-73.956
40.7521,-73.9901
40.7643,-73.9769
40.6464,-73.7899
40.7491,-73.9752
40.7418,-74.0045
40.7678,-73.9853
40.7712,-73.8664
40.7576,-73.9853
40.7557,-73.9722
40.7664,-73.9682
40.7349,-74.1646
40.7535,-73.9787
40.7326,-73.9956
40.7412,-73.9785
40.7421,-74.0056
40.7651,-73.9691
40.7506,-73.9945
40.7518,-73.981
40.7616,-73.9864
40.7614,-73.9995
40.7624,-73.9806
40.7236,-74.0108
40.7663,-73.9539
40.7157,-74.0073
40.7711,-73.8666
40.7871,-73.9697
40.8427,-73.8367
40.7603,-74.0027
40.7796,-73.9772
40.735,-74.0047
40.7449,-73.9873
40.7464,-73.9813
40.7852,-74.022
40.7395,-74.0017
40.7325,-73.9901
40.7246,-73.9916
40.7606,-73.9836
40.7618,-73.9928
40.7441,-73.9844
40.7204,-73.9899
40.7915,-74.4775
40.7464,-73.9951
40.6431,-73.7898
40.763,-73.9805
40.7742,-73.9831
40.761,-73.9771
40.7667,-73.9784
40.7722,-74.0132
40.746,-73.986
40.6466,-73.7896
40.7889,-73.9761
40.7394,-73.9974
40.7688,-73.9698
40.7655,-73.9696
40.7258,-73.9999
40.8313,-73.9266
40.7245,-74.0045
40.787,-73.9681
40.7716,-73.7924
40.7569,-73.9828
40.645,-73.782
40.7586,-73.9749
40.7555,-73.9754
40.7553,-73.9746
40.8008,-73.9685
40.6427,-73.7891
40.766,-73.9829
40.7146,-73.9398
40.7404,-73.9819
40.7666,-73.9572
40.757,-73.972
40.7525,-73.9858
40.7803,-73.9757
40.7615,-73.9687
40.7448,-73.985
40.6774,-73.9983
40.7738,-73.9821
40.7294,-73.9918
40.772,-73.961
40.7609,-73.9983
40.7716,-73.9827
40.7316,-73.9544
40.7404,-74.0063
40.7502,-74.0328
40.6465,-73.7901
40.7225,-74.0105
40.7712,-73.9896
40.7559,-73.9769
40.7547,-73.9711
40.7473,-73.9721
40.7219,-74.001
40.7359,-74.0009
40.7698,-73.9487
40.7626,-73.9684
40.7733,-73.9514
40.6717,-73.9577
40.758,-73.9689
40.7658,-73.9826
40.6883,-73.9727
40.7568,-73.9718
40.7228,-73.998
40.7161,-73.9421
40.7571,-73.9874
40.7674,-73.9665
40.7573,-73.9823
40.7474,-74.0299
40.7457,-73.9941
40.714,-74.006
40.7441,-73.9855
40.7599,-73.9754
40.7578,-73.9832
40.6914,-73.7222
40.7835,-73.9708
40.7519,-73.9911
40.7112,-73.9608
40.7039,-73.9866
40.7195,-73.9931
40.7606,-73.9625
40.7273,-73.9844
40.7536,-73.9835
40.7287,-74.0071
40.7271,-73.9916
40.7538,-74.0317
40.7692,-73.9828
40.7528,-73.9793
40.7162,-74.0066
40.7588,-73.9748
40.6819,-73.9759
40.7696,-73.9894
40.7308,-73.9929
40.7103,-73.9636
40.7329,-73.9751
40.7683,-73.8622
40.7324,-74.0037
40.7745,-73.9638
40.7595,-73.9942
40.7624,-73.972
40.7271,-74.0073
40.7554,-73.9773
40.7388,-74.0003
40.7364,-73.9975
40.7274,-74.0008
40.6794,-73.9322
40.7386,-73.982
40.7583,-73.9709
40.6416,-73.7886
40.7676,-74.0604
40.758,-73.9814
40.645,-73.7819
40.7403,-73.9886
40.7146,-74.0105
40.8141,-73.9496
40.7478,-73.9946
40.7279,-73.9822
40.6464,-73.7771
40.7371,-73.9983
40.6952,-74.1785
40.6567,-74.0083
40.7104,-73.9847
40.7588,-73.9849
40.7868,-73.972
40.7634,-73.9803
40.7999,-73.6507
40.754,-73.9885
40.7283,-73.988
40.8071,-73.9649
40.7398,-73.9926
40.7581,-73.9729
40.7211,-73.9556
40.7216,-73.9975
40.786,-73.9708
40.7138,-74.0092
40.7216,-73.9806
40.7297,-74.0044
40.7584,-73.9852
40.7501,-73.9946
40.7564,-73.9926
40.7204,-73.9847
40.7471,-73.9971
40.6874,-73.9979
40.7593,-73.979
40.7466,-73.9819
40.753,-73.9966
40.736,-74.0403
40.7247,-73.9923
40.7615,-73.9794
40.724,-73.9969
40.7401,-73.9845
40.7548,-73.9736
40.7078,-74.0116
40.7508,-74.0036
40.7103,-73.9845
40.7748,-73.984
40.7073,-73.9657
40.7582,-73.9764
40.762,-73.9938
40.7513,-73.9941
40.7288,-73.9919
40.7215,-73.9974
40.7046,-74.0095
40.7393,-73.9935
40.7588,-73.9814
40.7391,-73.9817
40.7466,-73.9802
40.7257,-73.9976
40.771,-73.8661
40.7082,-74.0145
40.7591,-73.9765
40.7502,-73.9832
40.6836,-73.9975
40.7396,-73.9851
40.7759,-73.9442
40.7423,-74.0007
40.7386,-73.9897
40.7295,-73.9981
40.7492,-73.9823
40.7418,-74.0039
40.7175,-73.9839
40.7688,-73.8625
40.7725,-73.9631
40.771,-73.866
40.7629,-73.9716
40.7548,-73.974
40.7602,-73.9735
40.7398,-73.9856
40.7638,-73.904
40.7449,-73.9813
40.7308,-73.9953
40.7643,-73.9673
40.7054,-74.0077
40.7617,-73.9728
40.7267,-73.9998
40.643,-73.7895
40.6749,-74.0164
40.7487,-73.9781
40.7634,-73.9849
40.7378,-73.9901
40.7164,-74.0096
40.7273,-73.9997
40.7615,-73.9745
40.7512,-74.0067
40.7495,-73.9923
40.7285,-74.0467
40.7377,-73.9936
40.769,-73.9815
40.7507,-73.9977
40.7315,-73.9352
40.7622,-73.9704
40.7403,-73.9905
40.7209,-73.9949
40.7309,-74.0016
40.7383,-73.9894
40.7561,-73.9911
40.7554,-73.9837
40.7671,-73.9667
40.7342,-73.9936
40.7421,-73.995
40.7806,-73.9872
40.7267,-73.9992
40.7259,-73.9797
40.7522,-73.9854
40.7343,-74.0025
40.7667,-73.9819
40.7905,-73.9736
40.7102,-73.9627
40.763,-73.9663
40.7376,-74.009
40.7179,-73.9894
40.7729,-73.9601
40.7779,-73.9758
40.7164,-74.0078
40.7608,-73.9864
40.7366,-73.9931
40.7577,-73.9751
40.7726,-73.9611
40.7627,-73.9714
40.699,-73.9951
40.7565,-73.9743
40.7427,-74.0074
40.7216,-74.0046
40.7555,-73.9763
40.7664,-73.9608
40.7051,-74.0077
40.7752,-73.9635
40.7553,-73.9838
40.764,-73.9882
40.6705,-73.9851
40.7456,-74.009
40.7419,-74.0038
40.7618,-73.9994
40.7594,-73.9736
40.7638,-73.9786
40.7643,-73.9635
40.7247,-73.9988
40.7404,-73.9927
40.7217,-73.9945
40.7428,-73.9807
40.7743,-73.9812
40.7591,-73.9942
40.7634,-73.974
40.6258,-74.2437
40.7712,-73.9814
40.7705,-73.865
